userid,content,star_rating,time
thew******,텀블러 하나 구매하려다 미국에서 캐리어에 공간이 없어서 못 샀던 제품 구매했습니다!! 플라스틱도 두꺼워서 잘 부서지지도 않을 것 같고 내구성도 좋아요! 다음에 하나 더 구매하려고 합니다 감사합니다 :),5,2020-07-01T05:25:17.000+00:00
sylv********,스텐이중컵 같은 스타일은 아니다보니 얼음넣고 커피 넣으면 텀블러 밖으로 결로현상(?) 일어납니다 디자인이나 그런건 좋아요~ ㅎㅎ,4,2020-07-13T08:10:02.000+00:00
uc****,차량용으로도 사용하기가 편리합니다,5,2020-08-15T13:23:04.000+00:00
webz****,빠른 배송 감사합니다.  벤티 사이즈가 맘에 듭니다.  사용하다가 지인한테도 선물하러 구매하겠습니다.,5,2020-07-23T08:38:57.000+00:00
tgjh****,병원에서 쓰려고 샀는데 너무가볍고  편하고 좋아요,5,2020-07-24T04:22:04.000+00:00
moon******,가벼고 튼튼해요 딸이 잘 쓰고 있어요~,5,2020-07-25T08:18:04.000+00:00
seoy*******,여름이라 더워서 시원하게 음료 넣어두고 마시면서 다닐려고 샀어요!! 디자인은 너무 이쁘고 좋은데 땀을 많이 흘리네요ㅠㅠ,5,2020-07-11T14:01:51.000+00:00
hayu*****,이미지에서 보는 스타벅스 콜드컵 모양입니다. 더도말고 덜도 없어요. 배송상태나 기간 다 무난했고 만족합니다! 엄청 가벼워서 쓰기편하고 디자인도 예뻐요! 다만 빨때가 쓰다보면 헐어서... 여분을 몇개 같이 사야할것 같네요. 또 설거지할때 수세미 거친거 쓰면 표면에 스크레치가 나서 조심해야 합니다. 콜드컵 찾는 사람있으면 추천할것 같아요 ㅎ,5,2020-07-09T08:07:15.000+00:00
rkdd******,무사히 잘왔네요~~ 무난한 디자인에 크기도 적단하고 좋아요!!,5,2020-07-31T00:59:19.000+00:00
bizk******,세개샀는데하나에는검은게있어요ㅡ 판매자님께서 새제품으로 다시보내주신다고 연락왔네요.  이렇게 친절한 판매자님은 처음 입니다. 사람이 하는일이다 보니  불량이 있을수도 있는데 리뷰쓴 제가 한없이 미안해 지네요. 미안하기도하면서 친절하심에 저또한 기분좋아지는 하루네요~  늘 번창하시고 좋은일만 가득하세요~,5,2020-06-17T22:41:12.000+00:00
wert*****,가볍고 외부에 물흐르는거는 규조토 패드로 헤결헸어요,5,2020-07-25T02:42:32.000+00:00
pop2***,아주 예쁩니당 예뻐여 ❤️🌈,5,2020-07-30T07:59:50.000+00:00
song*****,빨대 꽂는 부분 뚜껑 마감이 이상하지만 싼맛에 씁니다,3,2020-07-22T06:57:15.000+00:00
tjsd*****,정품인지 가품인지 모르겠지만 믿고 잘 사용할께요,5,2020-07-27T07:33:28.000+00:00
da****,너~무 귀엽구 예쁩니당 ㅎㅎ 가벼워서 외출시 들고다니기 편할것같아요 ^^ 무엇보다 배송이 너무 빨라서 놀랐습니다 ㅎㅎ 좋은제품에 빠른배송!! 감사드려요♡,5,2020-07-18T11:38:18.000+00:00
wjsw******,배송도빠르고 디자인도 예쁘네요,5,2020-07-24T14:15:35.000+00:00
yeji*****,콜드컵은 마감도 깔끔하고 예뻐요 마음에 들어요 컵 바닥에 MADE IN CHINA라고 적혀있는데 MADE IN USA라고 적혀있는 핫커피컵보다 비교도 안되게 훨씬 더 퀄리티 좋아보여요,5,2020-07-03T08:13:32.000+00:00
jeon*****,무게도 가볍고 세척솔도 있어서 간편하고 좋은 것 같아요,5,2020-07-01T09:37:00.000+00:00
rlaw********,판매자님 문의 글에 따로 연락도 주시고 감사했습니다 물건 잘 받았습니다!,5,2020-08-05T11:03:12.000+00:00
1995*****,사무실에서 사용하려고 구매했어요 가격도 저렴하고 배송도 빨라서 좋았어요 튼튼한 플라스틱 재질일거라고 생각했는데 튼튼한 일회용 컵 같은 느낌은 있어요 세척도 편하고 무난해서 잘 사용하고 있습니다,5,2020-06-21T23:00:51.000+00:00
nabi*****,글씨 프린팅이 벗겨져 와서 조금 아쉽습니다.,2,2020-07-16T06:43:16.000+00:00
oun9****,깔끔하고 재사용가능한게 너무 좋아요~,5,2020-07-23T14:37:13.000+00:00
youn**********,원래 스타벅스 텀블러를 모으는데 넘 이뻐서 샀다가 유용하게 쓰여서 친구도 선물해 줬어요,5,2020-08-05T05:35:24.000+00:00
dbsg******,가볍고 씻기도 편하고 겁나좋아요 ㅋㅋㅋ,5,2020-07-25T02:41:20.000+00:00
cyj8*****,재사용하기 편하고 디자인이 깔끔하네요,4,2020-07-19T11:25:30.000+00:00
kh****,가볍고 배송도 엄청 빨리어네요 감사합니다,5,2020-07-14T07:35:48.000+00:00
beli******,센스있게 빨대 청소 솔도 같이 챙겨주시고.. 양도 많아서 정말 유용하게 잘 쓸듯 합니다.,5,2020-08-02T23:34:37.000+00:00
chlo****,넘 예뻐요 ; ) 가방에 쏙 가지고 다니기 좋아요 정말 가벼워요,5,2020-07-14T01:39:23.000+00:00
rlad******,저렴히 사서 아주 잘 쓰고있습니다,5,2020-08-12T10:20:08.000+00:00
wlsa*****,일요일에 주문해서 수요일에 받았어요. 용량이 커서 좋네요,5,2020-07-16T06:32:25.000+00:00
thdt******,잘 사용하고 있긴한데 물방물이 밖으로 맺혀서 손수건으로 감싸고 사용하는게 조금 아쉬워요,5,2020-08-05T02:52:59.000+00:00
jyj3***,가볍고 좋아요! 아직까지 너무 잘 쓰고 있습니다~ 덕분에 물도 많이 마시고 있어요!,5,2020-07-29T15:26:46.000+00:00
hh94****,잘쓰고있어용 좋어요,5,2020-07-27T15:07:21.000+00:00
jihe****,사진이랑 똑같고 뚜껑도 잘 닫혀서 만족입니다^^튼튼해요,5,2020-08-03T02:39:32.000+00:00
gree*******,실물이 훨 예뻐용ㅎㅎ 배송도 빨랐구요,5,2020-08-01T08:21:15.000+00:00
hh94****,좋아용 &gt;_&lt; 가격두 착하고,5,2020-07-27T15:06:57.000+00:00
hh****,가격치고 증말 좋아요 오래쓸듯? 은근히 튼튼하네여,5,2020-08-03T01:09:22.000+00:00
da****,너무 귀여워요!!ㅋㅋㅋ가벼워서 외출시 들고나가기 좋을것같구 화면보다 실제가 더 이쁜것같아용 너무 만족스러운 제품입니다 감사해요♡,5,2020-07-18T11:41:07.000+00:00
yunh****,아직 미사용 앞으로 아침마다 들고 다닐듯요,5,2020-08-11T10:15:35.000+00:00
ysh9*****,선물줬는데 받는 사람이 맘에들어하네요 선물용으로 좋아요!!,5,2020-07-26T03:30:35.000+00:00
abba****,재질 특성상 물이 잘 맺히긴 해요! 그래도 가격  실용성 측면에선 최고에요!,5,2020-07-10T12:49:41.000+00:00
tjde*****,두달사용 변색없고 재사용 쌉가능,5,2020-08-10T07:58:24.000+00:00
glgt***,아직 쓰는중인데 좋아여 입력글자수,4,2020-08-12T15:04:26.000+00:00
glgt***,아직 쓰는중인데 좋아여 입력글자수,4,2020-08-12T15:04:11.000+00:00
31fa******,프린트도 여전히 선명하고  내구성도 좋아서 잘 사용하고 있어요! 가볍고 얇은 플라스틱 소재라 걱정했는데 생각보다 훨씬 튼튼해요! 빨대 자주 사용하시는 분들은 세척솔 꼭 구매하시는거 추천드릴게요! 강하게 흐르는 물에 잘 씻기지만 오래 사용하려면 세척솔로 씻는 게 안심되고 좋은 것 같아요~,5,2020-06-11T07:26:26.000+00:00
hjh4***,배송 진짜 엄청 빨랐어요! 하루만에 온거 실화??! 가성비 너무 좋은거 같고 색종이로 사고 싶었는데 이것두 너무 만족합니다! 품절 풀리면 색종이로 사고 싶어요ㅎㅎㅎ  가격도 완전 저렴하고 추천합니당!! 당장 사쉐여~~,5,2020-06-12T10:22:48.000+00:00
love********,이번 여름 계속 유용하게 사용하고 있어요 진짜 굳,5,2020-08-04T10:40:36.000+00:00
l994****,가볍고 좋아요!! 배송도 하루만에 왓어요 ㅎㅎ 텀블러 할인때매 구매햇는데 애용할거같아요😝,4,2020-07-24T00:17:12.000+00:00
yd00****,가격도 저렴하고 재질도 여름에쓰기 좋을듯 합니다 잘쓸께요,5,2020-07-11T05:14:29.000+00:00
bon_***,시원해보이고 좋아요,5,2020-07-22T08:59:21.000+00:00
wodm*****,일할때 손이잘가고 좋아용,5,2020-08-12T16:53:33.000+00:00
has7***,다른 사람에게 선물해주려고 재구매했습니다! 마음에 들어해요~,5,2020-07-28T13:54:40.000+00:00
bd****,친구들선물용으로 샀는데 배송도 빠르고 완전 좋네요 ~,4,2020-08-02T17:56:57.000+00:00
dhtn*******,가볍고 계속 쓸 수 있어서 좋아요ㅎㅎ,5,2020-08-09T05:47:31.000+00:00
lina*****,부담없이 쓰기좋아요~~ 어차피 텀블러는 주기마다 바꿔야하고 세척하기도 편해요,5,2020-07-25T03:30:57.000+00:00
tldm***,생각보다 가볍고 쓰기 너무 편리할 것 같아요 얼음 넣고 금방 물 생기는건 어쩔 수 없지만 불편하긴 하네요,5,2020-07-06T03:45:42.000+00:00
nabi*****,예쁘고 사이즈 커서 너무 좋습니다.,4,2020-07-16T06:44:16.000+00:00
da****,배송은 진짜 빨랐어요!! 그래서 너무 좋았어요~ 갖고싶었던 텀블러 구매해서 좋네요~ 약간 뚜껑이 잘 안닫히는 느낌인데 원래 이런건가 싶네요 좀 더 사용해볼께요~,4,2020-06-26T07:10:49.000+00:00
hyun********,저 원래 빨대 쓰는거 좋아해서 스타벅스 텀블러 처음 구매해봤는데 너무 좋아요!!,5,2020-07-11T12:31:52.000+00:00
tauk****,텀블러 알아보다가 싸고 좋아보여서 샀는데 딱 돈값 하는듯요. 스벅컵이라 감성은 덤,5,2020-07-28T10:41:18.000+00:00
jjub***,마음에 들어요 요즘 계속 들고 다녀요,4,2020-07-13T10:50:28.000+00:00
soen*****,하나씩 추가했는데 더 많이 주셨요 배송도 빠르고 감사합니다!,5,2020-07-10T06:02:54.000+00:00
wlto******,넘좋아요 잘쓰고있어요,5,2020-08-05T05:15:04.000+00:00
juns*****,색감도 진하고 솔 동봉되어있어서 마음에 듭니다!! 튼튼해서 잘 사용하것 같아요!!,5,2020-07-23T09:39:51.000+00:00
ynk0***,너무너무 마음에 들어요!! 물 많이 마시려 했는데 이 컵으로 두 번 마시면 충분하고 찬물 넣으면 울긴하지만 규조토 컵받침 덕분에 잘 쓰고 있습니다 ㅎㅎ,5,2020-07-20T04:43:37.000+00:00
bib_*****,생각보다 크긴 하지만 여름에 잘 쓸 것 같아요,5,2020-07-14T11:21:53.000+00:00
daum****,배송도 너무 너무 빠르고 품질도 넘 좋아요 제품 디자인도 사진 그대로구 ㅎㅎ 다들 어디서 샀냐고 많이 물어봤네용 또 사러올게요 감사합니당,5,2020-07-13T02:28:31.000+00:00
song*****,온 다음날부터 요긴하게 쓰고있어요ㅎㅎ 일회용 안쓰고 들고 다니고 있는데 편리하고 좋아요 겉에 물방울이 맺히긴하지만 거슬릴 정도가 아니라 괜찮고 양도 많이 담을 수 있어 좋습니다!,5,2020-06-22T22:33:54.000+00:00
scmi*****,요즘 집에서 아이스 커피 내려먹는데 일회용 쓰다가 환경생각해서 삿어요! 설거지쯤이야!! 싸게 잘 삿어요!,5,2020-07-03T11:46:32.000+00:00
soyo*******,아주 좋습니다~ 만족해요~~,5,2020-07-17T07:21:53.000+00:00
jsr5***,보냉기능 없지만 편하게 쓰기 좋아요,5,2020-08-05T08:35:15.000+00:00
gksr******,뚜껑이 좀 불안한 감이 있지만 좋습니다,4,2020-07-19T14:36:48.000+00:00
jiny****,먼저 산걸 떨어뜨려 깨져서 2회차 재구매 입니다 많이 파세요,5,2020-07-15T08:50:08.000+00:00
shka****,생각했던 것 만큼 예뻐요~,5,2020-08-05T10:32:00.000+00:00
enfn*****,가볍고 이쁩니다~~,5,2020-07-21T15:07:20.000+00:00
a890***,사진보고 이뻐서 구매했습니다 가볍고좋아요,5,2020-07-31T13:31:40.000+00:00
seh9*****,짱 이뻐요!! 투명하고 튼튼해요~~,5,2020-07-15T11:19:56.000+00:00
keob*******,핫제품으로 카누를 마시니 스벅 커피 맛이 나는건 기분탓이겠죠. 좀 뜨겁긴하니 컵홀더가 필요해요. ^^,5,2020-07-01T11:10:15.000+00:00
dygu***,너무 예쁘네요 ㅎㅎ 이제 집에서도 별다방 텀블러로 먹을 수 있네요 너무 잘샀어요,5,2020-07-03T15:49:17.000+00:00
cumu******,솔직히 그냥 예쁜 컵... 편하긴 한데 겉면에 물방울 많이 생기고 얼음도 빨리 녹아요 그래도 외국 느낌 내고싶다하면 추천ㅋ,4,2020-07-17T07:02:40.000+00:00
kimc********,가볍고 디자인은 화면 그대로 에요! 카페에서 근무 하는데 카페 컵 사용은 싫고 일회용 컵 쓰자니 환경 걱정에 구매해서 너무 잘 쓰고 있어요ꯁ,5,2020-07-19T14:54:07.000+00:00
ekan****,이뻐용~보냉은 안되지만 이쁘니까용^^,5,2020-07-30T13:31:29.000+00:00
zlzl*****,배송빠르고 기여워용,5,2020-08-07T06:49:53.000+00:00
tedd****,ㅎㅎㅎ 뚜껑을 잃어버려서 다시샀오요. 넘좋아요 배송도 제일빨라요 ^^ 또살게융~~,5,2020-07-06T03:35:37.000+00:00
dleh*******,빨대솔도 보내주시고 잘쓸게요,5,2020-07-15T04:43:35.000+00:00
herb****,조리원에서 잘 쓰고 있어요!!!,5,2020-07-20T09:41:56.000+00:00
jeno*****,회사에서 편하게 잘 쓰고 있어요~,5,2020-07-18T08:53:54.000+00:00
aksr****,너무 이뽀요 땅짱짱짱,5,2020-07-29T19:55:03.000+00:00
gia1***,가볍고 이뻐요 그런데 땀을 많이흘리네요 ㅜ 그거빼면 좋아요,5,2020-07-25T03:35:18.000+00:00
tjdg******,색상도 찐하고 좋습니다.,5,2020-07-17T05:38:21.000+00:00
ging***,스타벅스 로고 밑에도 색변하는 점이 깔려있어서 좀 지저분한게 아닌가 싶은데 그냥 괜찮네요,4,2020-07-26T03:41:38.000+00:00
lina*****,가벼워서 좋아요~~~ 세척도 간편합니다,5,2020-07-25T03:40:51.000+00:00
q8****,크기가 생각보다 크지만 넉넉하게 먹기에 좋아요! 빨대 세척솔도 같이 와서 세척할때 편해요~,5,2020-06-24T11:24:10.000+00:00
qkrw******,가볍고 뚜껑 고정도 잘되서 운동가거나 집에서 정말 편하게 잘 사용하고 있습니당,5,2020-07-31T11:42:50.000+00:00
skss******,화면과 그대로고 가볍습니다 첨엔 콜드컵 하나  핫컵 하나씩 사려고했는데 생각해보니 핫컵으로 둘다 되니 핫컵으로 두개했어요 차에 두개 비치해두고 쓰려고 구매했어요 오늘 써봤는데 무난했습니다 만족해요ㅎㅎ 컵홀더도 두개 넣어주셨더라구요 센스감사해요ㅋ,4,2020-05-23T14:03:23.000+00:00
tnff********,말랑말랑할 줄 알았는데 생각보다 견고하네요,4,2020-07-12T02:49:19.000+00:00
xxxx******,깨져서 다시 구매하긴했지만 매우 좋아용,5,2020-07-15T12:32:56.000+00:00
joll******,상품은 바로 왔구요.사무실에서 빨대로 편하게 음료수 마실 수  있어 조씁니다.,4,2020-07-05T05:02:40.000+00:00
sksg******,빠른 배송 너무 좋아용,5,2020-08-03T03:23:39.000+00:00
adcs****,사이즈가 생각보다 커요 굉장히 ㅎㅎ 용량을 제대로 안보고 구매햇거든요 큰 컵을 주로 사용하기 때문에 오히려 다 좋네요 ㅎㅎㅎ 득템한 느낌  생각보다  두껍고 튼튼해서 오래오래 잘 쓸 수 있을것같아요,5,2020-06-17T05:57:58.000+00:00
lsls***,콜드컵이 리유저블로도 있는줄 몰랐는데 간편하고 좋아요,5,2020-07-30T00:56:55.000+00:00
dkda****,좋아요 간편해서ㅎㅎ,5,2020-08-08T09:58:30.000+00:00
sunh****,원하던 상품을 저렴한 가격에 살수 있어서 좋았어요.. 많이파세요,5,2020-07-21T13:23:12.000+00:00
sunh****,원하던 상품을 저렴한 가격에 살 수 있어서 좋았어요.. 많이파세요,5,2020-07-21T13:22:04.000+00:00
happ******,이뻐요 오래잘쓸거 같아요~,5,2020-08-01T02:35:15.000+00:00
thdg***,콜드컵이랑 같은 소재로된 플라스틱같은 소재의 컵이라 좀 걱정되요~! 뜨거운물이 닿는 핫컵인데말이죠... ㅠ 괜찮겠져..?,3,2020-07-22T11:27:14.000+00:00
mu****,리유저블은 우는거 말고 너무 예쁘고 실용성 좋아서 매번 구매하는데 여기서는 첫구매입니다! 배송도 빠르고 판매자분도 너무 상냥하셔서 다음번에도 여기서 구매할래요!,5,2020-06-08T23:02:16.000+00:00
th****,들고다니기에 가볍고 쓰기에 좋습니다.,5,2020-07-17T09:09:17.000+00:00
di****,배송이 정말 빠르네요!  사이즈도 벤티라 가지고 다니기 너무 좋고   같이 구매한 규조토 코스터 넘나 맘에 들어요! 아주 물 흡수다 예술 😍,5,2020-06-20T15:26:06.000+00:00
ektk*****,좋아요 셈플하고 이쁘네요&rsquo;,5,2020-08-01T02:48:50.000+00:00
unic*******,좋아요 싸서 퀄리티 이상할줄알았는데 좋아용~,5,2020-07-04T11:35:23.000+00:00
joli*****,마음에 들어요. 잘 쓸게요,5,2020-07-09T07:26:31.000+00:00
ddal******,빠른 배송과 깨끗한 포장이  무척 마음에 들었습니다 ~,5,2020-07-30T10:14:26.000+00:00
minj******,배송이 빠르고 택배 상자 열자마자 예뿌게..❤️ 온도에 따라 색이 변하는 제품이라 한번은 세척 하고 사용해야할것같아요!!,5,2020-07-22T14:43:41.000+00:00
park*********,배송도 빠르고 제품도 다 좋습니다 역시 스타벅스 텀블러는 너무 예쁜[요,5,2020-07-28T05:28:40.000+00:00
amy_****,일회용컵 쓸일이 없어서 너무좋아요~~ 그리고 무게도 가볍고 정말 좋습니다 ㅎㅎ 평소에 물을 정말 많이 마시게 되서 좋네요 :) 그리고 가벼워서 들고다니기에도 딱입니다,5,2020-06-17T07:38:27.000+00:00
elit*****,배송 빠르고 질 괜찮습니다. 화면 그대로.,5,2020-08-01T06:12:06.000+00:00
ann9***,상태는 엄청 좋은데 컵 뚜껑 처음 열였을때 이상한 냄새가 확 올라오네요 ㅠㅠㅠ세척하고 열어 놓으니깐 금방 날라가기 했어요~ 잘 사용하겠습니다!!!!,5,2020-06-24T02:21:24.000+00:00
hufs****,배송도 빠르고 하자 없이 배송 잘 왔어요 여름에 아이스 커피나 아이스티 마시려고 구입했는데 투명해서 더 이쁘고 좋아요 구조토 티코스터도 물기 잘 흡수하네요,5,2020-07-06T02:04:01.000+00:00
